label,text
pos,one of the most gloriously unsubtle and adrenalized extreme shockers since the evil dead . 
pos,[reaches] wholly believable and heart-wrenching depths of despair . 
pos,an absorbing and unsettling psychological drama . 
pos,"this movie may not have the highest production values you've ever seen , but it's the work of an artist , one whose view of america , history and the awkwardness of human life is generous and deep . "
pos,"though it's not very well shot or composed or edited , the score is too insistent and the dialogue is frequently overwrought and crudely literal , the film shatters you in waves . "
pos,the entire cast is extraordinarily good . 
pos,"yakusho , as always , is wonderful as the long-faced sad sack . . . and his chemistry with shimizu is very believable . "
pos,"the film delivers what it promises : a look at the "" wild ride "" that ensues when brash young men set out to conquer the online world with laptops , cell phones and sketchy business plans . "
pos,"young hanks and fisk , who vaguely resemble their celebrity parents , bring fresh good looks and an ease in front of the camera to the work . "
pos,"a captivatingly quirky hybrid of character portrait , romantic comedy and beat-the-clock thriller . "
pos,the film sparkles with the the wisdom and humor of its subjects . 
pos,"if [jaglom's] latest effort is not the director at his most sparkling , some of its repartee is still worth hearing . "
pos,"like the english patient and the unbearable lightness of being , the hours is one of those reputedly "" unfilmable "" novels that has bucked the odds to emerge as an exquisite motion picture in its own right . "
pos,"just about the best straight-up , old-school horror film of the last 15 years . "
pos,a chilling tale of one of the great crimes of 20th century france : the murder of two rich women by their servants in 1933 . 
pos,"an oddity , to be sure , but one that you might wind up remembering with a degree of affection rather than revulsion . "
pos,"while the film is not entirely successful , it still manages to string together enough charming moments to work . "
pos,a winning piece of work filled with love for the movies of the 1960s . 
pos,"e . t . works because its flabbergasting principals , 14-year-old robert macnaughton , 6-year-old drew barrymore and 10-year-old henry thomas , convince us of the existence of the wise , wizened visitor from a faraway planet . "
pos,helps to remind the first world that hiv/aids is far from being yesterday's news . 
pos,a heartening tale of small victories and enduring hope . 
pos,the vistas are sweeping and the acting is far from painful . 
pos,jackson and co have brought back the value and respect for the term epic cinema . 
pos,"it may be a somewhat backhanded compliment to say that the film makes the viewer feel like the movie's various victimized audience members after a while , but it also happens to be the movie's most admirable quality"
pos,"charlotte sometimes is a brilliant movie . it is about irrational , unexplainable life and it seems so real because it does not attempt to filter out the complexity . "
pos,"a delightful stimulus for the optic nerves , so much that it's forgivable that the plot feels like every other tale of a totalitarian tomorrow . "
pos,"defies logic , the laws of physics and almost anyone's willingness to believe in it . but darned if it doesn't also keep us riveted to our seats . "
pos,a complex psychological drama about a father who returns to his son's home after decades away . 
pos,writer and director otar iosseliani's pleasant tale about a factory worker who escapes for a holiday in venice reveals how we all need a playful respite from the grind to refresh our souls . 
pos,"this is not a retread of "" dead poets' society . "" "
pos,sweet and memorable film . 
pos,"a smart , arch and rather cold-blooded comedy . "
pos,"keenly observed and refreshingly natural , swimming gets the details right , from its promenade of barely clad bodies in myrtle beach , s . c . , to the adrenaline jolt of a sudden lunch rush at the diner . "
pos,highly watchable stuff . 
pos, . . . begins on a high note and sustains it beautifully . 
pos,davis . . . gets vivid performances from her cast and pulls off some deft ally mcbeal-style fantasy sequences . 
pos,"'it's better to go in knowing full well what's going to happen , but willing to let the earnestness of its execution and skill of its cast take you down a familiar road with a few twists . cynics need not apply . '"
pos,"funny , somber , absurd , and , finally , achingly sad , bartleby is a fine , understated piece of filmmaking . "
pos," "" red dragon "" is entertaining . an obvious copy of one of the best films ever made , how could it not be ? but it is entertaining on an inferior level . it is a popcorn film , not a must-own , or even a must-see . "
pos,succeeds only because bullock and grant were made to share the silver screen . 
